pair_id,rank_orig,x,y,scale,theta,ncc,siamese,fused_orig,b_score,a_score,s_score,comb_score,is_gt,dist_gt
pair_051,2,619.0,71.0,10.0,1.0,0.8932648003101349,0.9897871613502502,0.9415259808301926,1.0,0.019357093098456426,1.0180706906801118,1.3472044685178952,False,432.6661530556787
pair_051,3,619.0,71.0,10.0,-1.0,0.8920447528362274,0.9897871613502502,0.9409159570932388,1.0,0.019357093098456426,1.0180706906801118,1.3465944447809415,False,432.6661530556787
pair_051,4,475.0,479.0,10.25,1.5,0.9544267356395721,0.8622671961784363,0.9083469659090042,0.9579112955847655,0.015124829718174094,1.0512452442778182,1.3038698449558506,True,0.0
pair_051,5,379.0,479.0,10.0,-1.5,0.8380136787891388,0.9863627552986145,0.9121882170438766,1.0,0.037856697080591376,1.0205067098870142,1.3218102274486965,False,96.0
pair_052,1,909.0,144.0,10.0,0.0,0.9599233269691467,0.9870659112930298,0.9734946191310883,1.0,0.009651705453572216,1.0194656540185532,1.377371525623658,False,429.32505167995964
pair_052,2,525.0,528.0,10.0,1.5,0.8459165990352631,0.986814558506012,0.9163655787706375,0.9615384615384615,0.018355170712155696,1.02920346292132,1.311418497666739,False,192.0
pair_052,3,525.0,528.0,10.25,1.5,0.8313206434249878,0.986814558506012,0.9090676009654999,0.9615384615384615,0.018355170712155696,1.02920346292132,1.3041205198616013,False,192.0
pair_052,4,909.0,144.0,10.0,-1.0,0.8972423672676086,0.9870659112930298,0.9421541392803192,1.0,0.009651705453572216,1.0194656540185532,1.346031045772889,False,429.32505167995964
pair_052,5,909.0,144.0,10.0,1.0,0.8970757722854614,0.9870659112930298,0.9420708417892456,1.0,0.009651705453572216,1.0194656540185532,1.3459477482818154,False,429.32505167995964
pair_053,1,490.0,845.0,10.0,0.0,0.9761040806770325,0.9975988864898682,0.9868514835834503,1.0,0.08298357992755391,1.0071767838430103,1.4041658779532622,False,386.98837191833036
pair_053,2,538.0,845.0,10.0,1.0,0.8951742053031921,0.9975988864898682,0.9463865458965302,1.0,0.09299532695822041,1.0071767838430103,1.3657032896724755,False,384.0
pair_053,3,442.0,845.0,10.0,-1.0,0.8952252268791199,0.9975988864898682,0.946412056684494,1.0,0.07923624869051844,1.0071767838430103,1.3629769848068989,False,395.8181400592954
pair_053,4,490.0,845.0,10.25,0.0,0.8837109506130219,0.9975988864898682,0.940654918551445,1.0,0.08298357992755391,1.0071767838430103,1.3579693129212569,False,386.98837191833036
pair_053,5,490.0,845.0,10.25,-1.0,0.8553252816200256,0.9975988864898682,0.9264620840549469,1.0,0.08298357992755391,1.0071767838430103,1.3437764784247588,False,386.98837191833036
pair_054,1,82.0,144.0,10.0,0.0,0.9832898676395416,0.999076783657074,0.9911833256483078,1.0,0.004759505246998269,0.9378129627854681,1.3859165229762542,False,429.32505167995964
pair_054,2,130.0,144.0,10.0,-1.0,0.918470948934555,0.999076783657074,0.9587738662958145,1.0,0.002506337526137605,1.0247540654033307,1.3617505403413752,False,386.98837191833036
pair_054,3,82.0,144.0,10.0,1.0,0.9185246825218201,0.999076783657074,0.958800733089447,1.0,0.004759505246998269,0.9378129627854681,1.3535339304173934,False,429.32505167995964
pair_054,4,130.0,144.0,10.25,0.0,0.8951830267906189,0.999076783657074,0.9471299052238464,1.0,0.002506337526137605,1.0247540654033307,1.3501065792694071,False,386.98837191833036
pair_054,5,514.0,144.0,10.0,1.5,0.8618168532848358,0.999076783657074,0.9304468184709549,0.9803921568627451,0.0136428782413098,1.0117663033810564,1.328469671516146,False,197.9090700296477
pair_055,1,64.0,115.0,10.0,0.0,0.9656908512115479,0.9913619160652161,0.978526383638382,0.9803921568627451,0.017840064787651797,0.9346846970720252,1.3696805133619383,False,588.1666430528002
pair_055,2,64.0,115.0,10.0,-1.0,0.8891110420227051,0.9913619160652161,0.9402364790439606,0.9803921568627451,0.017840064787651797,0.9346846970720252,1.331390608767517,False,588.1666430528002
pair_055,3,64.0,59.0,10.0,1.0,0.8894136548042297,0.9913619160652161,0.9403877854347229,0.9803921568627451,0.02462860489295448,1.0268056144783333,1.3421117149199704,False,624.3748873873773
pair_055,4,372.0,479.0,10.0,1.5,0.8165396451950073,0.9913619160652161,0.9039507806301117,1.0,0.016471398526202632,1.0068338310988911,1.3079284434452414,False,154.0
pair_055,5,108.0,87.0,10.25,0.0,0.8624547123908997,0.9913619160652161,0.9269083142280579,1.0,0.04736142881460745,1.024192328791409,1.3387998328701203,False,573.0514811079368
pair_056,1,768.0,69.0,10.0,0.0,0.9665306508541107,0.9863705039024353,0.976450577378273,1.0,0.05182690927183238,1.0119925480396832,1.388015214036608,False,346.22536013411843
pair_056,2,900.0,97.0,10.0,1.0,0.8842853605747223,0.9863705039024353,0.9353279322385788,1.0,0.041804120410581194,1.0524702228701022,1.3489357786077054,False,441.8506535018365
pair_056,3,900.0,69.0,10.0,-1.0,0.8842774033546448,0.9863705039024353,0.93532395362854,1.0,0.04601185100017991,1.011715329512477,1.3456978567798237,False,454.9637348185018
pair_056,4,768.0,69.0,10.25,0.0,0.8608777225017548,0.9863705039024353,0.923624113202095,1.0,0.05182690927183238,1.0119925480396832,1.33518874986043,False,346.22536013411843
pair_056,5,636.0,265.0,10.0,-1.5,0.8075348138809204,0.9863705039024353,0.8969526588916779,0.9803921568627451,0.032451939042738354,0.9579369182837972,1.2933543855874285,False,134.937022347464
pair_057,1,481.0,84.0,10.0,0.0,0.9814727306365967,0.997779905796051,0.9896263182163239,1.0,0.0395725763391324,1.021603283228794,1.3997011618070296,False,384.0
pair_057,2,481.0,467.0,10.25,-2.5,0.9658429622650146,0.9241206645965576,0.9449818134307861,0.9579112955847655,0.0358768720909941,1.0451685357858986,1.3440474301030045,True,1.0
pair_057,3,481.0,84.0,10.0,-1.0,0.9395299851894379,0.997779905796051,0.9686549454927444,1.0,0.0395725763391324,1.021603283228794,1.3787297890834502,False,384.0
pair_057,4,481.0,84.0,10.0,1.0,0.9393399357795715,0.997779905796051,0.9685599207878113,1.0,0.0395725763391324,1.021603283228794,1.378634764378517,False,384.0
pair_057,5,481.0,84.0,10.25,0.0,0.9351104497909546,0.997779905796051,0.9664451777935028,1.0,0.0395725763391324,1.021603283228794,1.3765200213842086,False,384.0
pair_058,1,536.0,153.0,10.0,0.0,0.9669275879859924,0.9847093820571899,0.9758184850215912,1.0,0.030129462327149303,0.9876127194065698,1.3806056494276782,False,192.0
pair_058,2,536.0,153.0,10.0,-1.0,0.9313413798809052,0.9847093820571899,0.9580253809690475,1.0,0.030129462327149303,0.9876127194065698,1.3628125453751345,False,192.0
pair_058,3,536.0,153.0,10.0,1.0,0.9311707615852356,0.9847093820571899,0.9579400718212128,1.0,0.030129462327149303,0.9876127194065698,1.3627272362272997,False,192.0
pair_058,4,536.0,153.0,10.25,0.0,0.9066562056541443,0.9847093820571899,0.9456827938556671,1.0,0.030129462327149303,0.9876127194065698,1.350469958261754,False,192.0
pair_058,5,536.0,153.0,10.25,1.0,0.9005790650844574,0.9847093820571899,0.9426442235708237,1.0,0.030129462327149303,0.9876127194065698,1.3474313879769106,False,192.0
pair_059,1,477.0,101.0,10.0,0.0,0.9605604708194733,0.9960238933563232,0.9782921820878983,0.9803921568627451,0.014225049550525247,0.9904776807335155,1.374302607130178,False,384.0
pair_059,2,477.0,69.0,10.0,-1.0,0.8903288245201111,0.9960238933563232,0.9431763589382172,0.9803921568627451,0.02850914177501509,0.9878720189643361,1.341783036248477,False,416.0
pair_059,3,477.0,69.0,10.0,1.0,0.8902938067913055,0.9960238933563232,0.9431588500738144,0.9803921568627451,0.02850914177501509,0.9878720189643361,1.3417655273840743,False,416.0
pair_059,4,349.0,517.0,10.0,1.5,0.8358362913131714,0.9960238933563232,0.9159300923347473,1.0,0.013719155987263726,0.9782609886472434,1.3165000223969245,False,131.93938001976514
pair_059,5,701.0,453.0,10.0,-1.5,0.8358537554740906,0.9960238933563232,0.9159388244152069,1.0,0.004326588991927377,0.981034487625799,1.3149075909761723,False,226.27416997969522
pair_060,1,864.0,103.0,10.0,0.0,0.9550837278366089,0.9954460859298706,0.9752649068832397,1.0,0.005493597030361361,0.9796749419624404,1.3743311204855562,False,417.22895393296955
pair_060,2,832.0,71.0,10.0,1.0,0.8831562697887421,0.9954460859298706,0.9393011778593063,0.9803921568627451,0.031658636954464074,0.9687448820762654,1.3366250405166489,False,409.7999511957023
pair_060,3,832.0,71.0,10.0,-1.0,0.8830126225948334,0.9954460859298706,0.939229354262352,0.9803921568627451,0.031658636954464074,0.9687448820762654,1.3365532169196945,False,409.7999511957023
pair_060,4,832.0,103.0,10.25,0.0,0.8672900795936584,0.9954460859298706,0.9313680827617645,1.0,0.008428330310762245,1.0035025976627652,1.3334040085901935,False,390.60977970347847
pair_060,5,384.0,263.0,10.0,-1.5,0.8282947242259979,0.9954460859298706,0.9118704050779343,0.9579112955847655,0.040467225910256845,0.9823684793527698,1.3055740868706924,False,143.10835055998655
pair_061,1,675.5,316.5,10.75,2.5,0.9832460582256317,0.8733835816383362,0.928314819931984,0.9727626463656123,0.07988484492389888,0.657904070958204,1.3019109899222678,True,0.7071067811865476
pair_061,2,676.5,316.5,10.75,1.5,0.9786359071731567,0.8733835816383362,0.9260097444057465,0.9727626463656123,0.07988484492389888,0.657904070958204,1.2996059143960303,True,0.7071067811865476
pair_061,3,675.5,316.5,10.75,3.5,0.9762790501117706,0.8733835816383362,0.9248313158750534,0.9727626463656123,0.07988484492389888,0.657904070958204,1.2984274858653373,True,0.7071067811865476
pair_061,4,676.5,316.5,10.75,1.0,0.9753936231136322,0.8733835816383362,0.9243886023759842,0.9727626463656123,0.07988484492389888,0.657904070958204,1.297984772366268,True,0.7071067811865476
pair_061,5,675.5,316.5,10.75,4.0,0.9696963429450989,0.8733835816383362,0.9215399622917175,0.9727626463656123,0.07988484492389888,0.657904070958204,1.2951361322820014,True,0.7071067811865476
pair_062,1,687.5,369.5,11.25,5.0,0.9493333101272583,0.8826318979263306,0.9159826040267944,0.9803921568627451,0.06521874748267865,1.0701867469062296,1.3301626752727764,True,0.7071067811865476
pair_062,2,687.5,369.5,11.0,5.0,0.9441814124584198,0.8826318979263306,0.9134066551923752,0.9803921568627451,0.06521874748267865,1.0701867469062296,1.3275867264383572,True,0.7071067811865476
pair_062,3,686.5,369.5,11.0,3.5,0.9615356028079987,0.8556252717971802,0.9085804373025894,1.0,0.06551425451339736,1.0637589783981387,1.3280591860450828,True,0.7071067811865476
pair_062,4,686.5,369.5,11.0,4.0,0.9611504971981049,0.8556252717971802,0.9083878844976425,1.0,0.06551425451339736,1.0637589783981387,1.3278666332401359,True,0.7071067811865476
pair_062,5,686.5,369.5,11.0,2.5,0.9443539381027222,0.8556252717971802,0.8999896049499512,1.0,0.06551425451339736,1.0637589783981387,1.3194683536924445,True,0.7071067811865476
pair_063,1,468.0,529.0,10.25,1.0,0.9460935294628143,0.9491986036300659,0.9476460665464401,0.9615384615384615,0.006141168203800084,0.9723703528312111,1.3345728739318596,True,0.0
pair_063,2,468.0,529.0,10.0,1.0,0.9380894601345062,0.9491986036300659,0.9436440318822861,0.9615384615384615,0.006141168203800084,0.9723703528312111,1.3305708392677056,True,0.0
pair_063,3,468.0,529.0,10.25,1.5,0.9301087856292725,0.9491986036300659,0.9396536946296692,0.9615384615384615,0.006141168203800084,0.9723703528312111,1.3265805020150887,True,0.0
pair_063,4,468.0,529.0,10.25,0.0,0.9109175503253937,0.9491986036300659,0.9300580769777298,0.9615384615384615,0.006141168203800084,0.9723703528312111,1.3169848843631493,True,0.0
pair_063,5,468.0,529.0,10.0,1.5,0.9094258248806,0.9491986036300659,0.929312214255333,0.9615384615384615,0.006141168203800084,0.9723703528312111,1.3162390216407525,True,0.0
pair_064,1,357.0,304.0,10.0,0.0,0.9382977485656738,0.9371910095214844,0.9377443790435791,0.9803921568627451,0.0007836125215508071,1.0557092207271874,1.3375896706794315,False,350.0
pair_064,2,357.0,304.0,10.0,-1.0,0.8022824823856354,0.9371910095214844,0.8697367459535599,0.9803921568627451,0.0007836125215508071,1.0557092207271874,1.2695820375894122,False,350.0
pair_064,3,357.0,304.0,10.0,1.0,0.8022715449333191,0.9371910095214844,0.8697312772274017,0.9803921568627451,0.0007836125215508071,1.0557092207271874,1.269576568863254,False,350.0
pair_064,4,357.0,374.0,10.25,0.0,0.785165399312973,0.9371910095214844,0.8611782044172287,0.9803921568627451,0.0007836125215508071,1.0557092207271874,1.261023496053081,False,280.0
pair_064,5,357.0,304.0,10.25,-1.0,0.7553338706493378,0.9371910095214844,0.8462624400854111,0.9803921568627451,0.0007836125215508071,1.0557092207271874,1.2461077317212634,False,350.0
pair_065,1,551.0,110.0,10.0,0.0,0.9568194448947906,0.9945737719535828,0.9756966084241867,0.9259259259259258,0.013808989999454215,1.0075791478701108,1.3569940989888662,False,353.5533905932738
pair_065,2,501.0,110.0,10.0,-1.0,0.8366757333278656,0.9945737719535828,0.9156247526407242,0.9259259259259258,0.013808989999454215,1.0075791478701108,1.2969222432054037,False,350.0
pair_065,3,501.0,60.0,10.0,1.0,0.8366747796535492,0.9945737719535828,0.915624275803566,0.9225619934101733,0.029941043377795917,0.897076104278323,1.2880886929300095,False,400.0
pair_065,4,501.0,60.0,10.25,0.0,0.8022501170635223,0.9945737719535828,0.8984119445085526,0.9225619934101733,0.029941043377795917,0.897076104278323,1.270876361634996,False,400.0
pair_065,5,601.0,410.0,10.25,1.5,0.7322654277086258,0.9943345189094543,0.8632999733090401,0.9259259259259258,0.03976163958889859,1.0076341303533805,1.2497934920399356,False,111.80339887498948
pair_066,1,670.0,52.0,10.0,0.0,0.958965539932251,0.994927704334259,0.976946622133255,0.9259259259259258,0.01303452674915122,0.913212121117011,1.348652517372564,False,738.24115301167
pair_066,2,620.0,52.0,10.0,1.0,0.8401892185211182,0.994927704334259,0.9175584614276886,0.9259259259259258,0.01303452674915122,0.913212121117011,1.2892643566669977,False,715.8910531638177
pair_066,3,620.0,52.0,10.0,-1.0,0.8400182127952576,0.994927704334259,0.9174729585647583,0.9259259259259258,0.01303452674915122,0.913212121117011,1.2891788538040674,False,715.8910531638177
pair_066,4,670.0,52.0,10.25,0.0,0.8091700375080109,0.994927704334259,0.902048870921135,0.9259259259259258,0.01303452674915122,0.913212121117011,1.273754766160444,False,738.24115301167
pair_066,5,670.0,52.0,10.25,-1.0,0.7753809690475464,0.994927704334259,0.8851543366909027,0.9259259259259258,0.01303452674915122,0.913212121117011,1.2568602319302118,False,738.24115301167
pair_067,1,519.5,468.5,9.75,4.0,0.9327689707279205,0.8506720066070557,0.8917204886674881,0.9615384615384615,0.01010574338098376,1.0191245400982458,1.2841156298150478,True,0.7071067811865476
pair_067,2,520.5,468.5,9.75,3.5,0.9229897856712341,0.8506720066070557,0.8868308961391449,0.9615384615384615,0.01010574338098376,1.0191245400982458,1.2792260372867046,True,0.7071067811865476
pair_067,3,520.5,468.5,9.75,5.0,0.9216258227825165,0.8506720066070557,0.8861489146947861,0.9615384615384615,0.01010574338098376,1.0191245400982458,1.2785440558423458,True,0.7071067811865476
pair_067,4,520.0,469.0,10.0,4.0,0.949365645647049,0.8048397898674011,0.877102717757225,0.946969697824906,0.010013543930950598,1.0309632337407744,1.2662926592649641,True,0.0
pair_067,5,520.0,469.0,10.25,4.0,0.9401170611381531,0.8048397898674011,0.8724784255027771,0.946969697824906,0.010013543930950598,1.0309632337407744,1.2616683670105162,True,0.0
pair_068,1,462.0,652.0,10.0,0.0,0.921297013759613,0.9399154186248779,0.9306062161922455,1.0,0.0061430867914504675,1.1716487035746843,1.348999703908004,False,140.0
pair_068,2,462.0,652.0,10.25,0.0,0.8523381054401398,0.9399154186248779,0.8961267620325089,1.0,0.0061430867914504675,1.1716487035746843,1.3145202497482673,False,140.0
pair_068,3,532.5,651.5,9.75,0.0,0.7907528281211853,0.9399154186248779,0.8653341233730316,1.0,0.01897141526087888,1.1716487035746843,1.2862932767826758,False,210.50059382339043
pair_068,4,462.0,652.0,10.0,-1.0,0.7894991636276245,0.9399154186248779,0.8647072911262512,1.0,0.0061430867914504675,1.1716487035746843,1.2831007788420097,False,140.0
pair_068,5,462.0,652.0,10.0,1.0,0.7889856100082397,0.9399154186248779,0.8644505143165588,1.0,0.0061430867914504675,1.1716487035746843,1.2828440020323173,False,140.0
pair_069,1,118.0,64.0,10.0,0.0,1.0,0.9999998211860657,0.9999999105930328,1.0,0.06851086932982119,1.018956357252291,1.4155977201842262,False,512.2499389946279
pair_069,2,518.0,504.0,10.0,1.5,0.9153690934181213,0.994387149810791,0.9548781216144562,0.9615384615384615,0.019907255340468083,1.0230553306787629,1.3496266442119644,False,89.44271909999159
pair_069,3,438.0,504.0,10.0,-1.5,0.9281666278839111,0.9614636301994324,0.9448151290416718,0.9615384615384615,0.02036746613626383,0.9609183812097218,1.333441998851435,False,40.0
pair_069,4,478.0,504.0,10.25,1.5,0.9044492244720459,0.9795271158218384,0.9419881701469421,0.9803921568627451,0.01959678590602284,0.9631229277809216,1.3363374671650623,False,56.568542494923804
pair_069,5,118.0,64.0,10.0,-1.0,0.9527361392974854,0.9999998211860657,0.9763679802417755,1.0,0.06851086932982119,1.018956357252291,1.391965789832969,False,512.2499389946279
pair_070,1,107.0,529.0,10.0,0.0,0.9185374677181244,0.9832959771156311,0.9509167224168777,0.9192224150652274,0.040833773780249466,0.9874060598995499,1.333590807682451,False,282.842712474619
pair_070,2,147.0,569.0,10.25,0.0,0.8626002073287964,0.9832959771156311,0.9229480922222137,0.9615384615384615,0.0593524105673612,1.0120227283733043,1.324482385634555,False,240.0
pair_070,3,147.0,609.0,10.0,1.0,0.8619067072868347,0.9832959771156311,0.9226013422012329,0.9615384615384615,0.0593524105673612,1.0120227283733043,1.324135635613574,False,243.3105012119288
pair_070,4,107.0,529.0,10.0,-1.0,0.8620043992996216,0.9832959771156311,0.9226501882076263,0.9192224150652274,0.040833773780249466,0.9874060598995499,1.3053242734731996,False,282.842712474619
pair_070,5,227.0,529.0,10.25,-1.0,0.8399483561515808,0.9832959771156311,0.911622166633606,0.9615384615384615,0.05733274058435949,1.0397788214505403,1.3155281353570702,False,164.92422502470643
pair_071,1,494.0,509.0,10.25,-4.0,0.9047726392745972,0.6735273003578186,0.7891499698162079,0.9803921568627451,0.009457761356855355,0.343185917582364,1.119477760904639,True,1.4142135623730951
pair_071,2,494.0,509.0,10.25,-5.0,0.9037462472915649,0.6735273003578186,0.7886367738246918,0.9803921568627451,0.009457761356855355,0.343185917582364,1.1189645649131228,True,1.4142135623730951
pair_071,3,493.5,507.5,10.75,-3.5,0.943257749080658,0.6049801111221313,0.7741189301013947,0.9803921568627451,0.008841008125989747,0.36589477937814474,1.1065942567232303,True,2.5495097567963922
pair_071,4,493.5,507.5,10.75,-4.0,0.9410204887390137,0.6049801111221313,0.7730002999305725,0.9803921568627451,0.008841008125989747,0.36589477937814474,1.1054756265524082,True,2.5495097567963922
pair_071,5,493.5,507.5,10.75,-2.5,0.929376631975174,0.6049801111221313,0.7671783715486526,0.9803921568627451,0.008841008125989747,0.36589477937814474,1.0996536981704883,True,2.5495097567963922
pair_072,1,536.0,849.0,10.0,-3.5,0.7370999902486801,0.8546625971794128,0.7958812937140465,0.9225619934101733,0.17813996119743464,0.30983108259881065,1.1392609922364665,False,522.0239458109178
pair_072,2,536.0,848.0,10.0,-1.5,0.7501021027565002,0.8235377073287964,0.7868199050426483,0.9192224150652274,0.1767730628172931,0.3114940492952579,1.129090647055201,False,521.0239917700527
pair_072,3,536.0,848.0,10.0,-2.5,0.7467020750045776,0.8235377073287964,0.785119891166687,0.9192224150652274,0.1767730628172931,0.3114940492952579,1.1273906331792396,False,521.0239917700527
pair_072,4,537.0,849.0,10.25,-2.5,0.7620270550251007,0.5260974168777466,0.6440622359514236,0.905847975136798,0.1778261143405287,0.3092913379309187,0.9823109851536607,False,522.0344816197489
pair_072,5,537.0,849.0,10.25,-3.5,0.7520387768745422,0.5260974168777466,0.6390680968761444,0.905847975136798,0.1778261143405287,0.3092913379309187,0.9773168460783814,False,522.0344816197489
pair_073,1,496.0,731.0,10.25,-2.5,0.8798970282077789,0.7352343201637268,0.8075656741857529,0.9803921568627451,0.05396263895048706,0.7547767755993562,1.187953526594609,False,22.02271554554524
pair_073,2,496.0,731.0,10.25,-1.5,0.8782267868518829,0.7352343201637268,0.8067305535078049,0.9803921568627451,0.05396263895048706,0.7547767755993562,1.187118405916661,False,22.02271554554524
pair_073,3,495.0,731.0,10.25,-3.5,0.8786769807338715,0.7247858047485352,0.8017313927412033,0.9803921568627451,0.053009003018660544,0.7550562027372987,1.1819564606774886,False,22.090722034374522
pair_073,4,495.0,731.0,10.25,-4.0,0.8778743743896484,0.7247858047485352,0.8013300895690918,0.9803921568627451,0.053009003018660544,0.7550562027372987,1.181555157505377,False,22.090722034374522
pair_073,5,495.0,731.0,10.25,-5.0,0.8741210103034973,0.7247858047485352,0.7994534075260162,0.9803921568627451,0.053009003018660544,0.7550562027372987,1.1796784754623015,False,22.090722034374522
pair_074,1,300.5,457.5,9.75,4.0,0.8434531688690186,0.6904609203338623,0.7669570446014404,0.9803921568627451,0.008795543147998762,0.9828106836549643,1.16111486865536,False,21.965882636488796
pair_074,2,300.5,457.5,9.75,3.5,0.8432471752166748,0.6904609203338623,0.7668540477752686,0.9803921568627451,0.008795543147998762,0.9828106836549643,1.1610118718291882,False,21.965882636488796
pair_074,3,300.5,457.5,9.75,2.5,0.842679351568222,0.6904609203338623,0.7665701359510422,0.9803921568627451,0.008795543147998762,0.9828106836549643,1.1607279600049618,False,21.965882636488796
pair_074,4,300.5,457.5,9.75,1.5,0.8424492478370667,0.6904609203338623,0.7664550840854645,0.9803921568627451,0.008795543147998762,0.9828106836549643,1.1606129081393841,False,21.965882636488796
pair_074,5,300.0,457.0,10.0,4.0,0.8174145817756653,0.6740931868553162,0.7457538843154907,1.0,0.007898414177039468,0.977158311228685,1.1450493982737673,False,22.561028345356956
pair_075,1,479.5,406.5,9.75,-4.0,0.9261564910411835,0.757091760635376,0.8416241258382797,0.856255290575977,0.010888868483260023,1.8063942826639412,1.281317914974119,False,18.34393632784414
pair_075,2,480.5,406.5,9.75,-5.0,0.9259389042854309,0.757091760635376,0.8415153324604034,0.856255290575977,0.010888868483260023,1.8063942826639412,1.2812091215962427,False,18.66815470259447
pair_075,3,480.0,406.0,10.0,-5.0,0.9056468307971954,0.757091760635376,0.8313692957162857,0.856255290575977,0.010888868483260023,1.8063942826639412,1.271063084852125,False,18.027756377319946
pair_075,4,479.0,406.0,10.25,-4.0,0.917592465877533,0.7341604828834534,0.8258764743804932,0.8711742416444078,0.011739709333667766,1.8610196088841007,1.2756786496289592,False,17.72004514666935
pair_075,5,479.0,406.0,10.0,-4.0,0.9052444994449615,0.7341604828834534,0.8197024911642075,0.8711742416444078,0.011739709333667766,1.8610196088841007,1.2695046664126735,False,17.72004514666935
pair_076,1,342.0,499.0,10.25,2.5,0.8948395252227783,0.8050253391265869,0.8499324321746826,0.9091421581815589,0.009935258702276907,0.43263260118471863,1.1679253914880776,False,15.033296378372908
pair_076,2,342.0,499.0,10.25,3.5,0.8933099806308746,0.8050253391265869,0.8491676598787308,0.9091421581815589,0.009935258702276907,0.43263260118471863,1.1671606191921258,False,15.033296378372908
pair_076,3,342.0,499.0,10.25,1.5,0.887737512588501,0.8050253391265869,0.846381425857544,0.9091421581815589,0.009935258702276907,0.43263260118471863,1.164374385170939,False,15.033296378372908
pair_076,4,341.0,499.0,10.25,4.0,0.894157201051712,0.798404335975647,0.8462807685136795,0.9225092283386471,0.01007425512077603,0.3934155885765222,1.1643899468970809,True,14.035668847618199
pair_076,5,342.0,499.0,10.0,2.5,0.8747451603412628,0.8050253391265869,0.8398852497339249,0.9091421581815589,0.009935258702276907,0.43263260118471863,1.1578782090473199,False,15.033296378372908
pair_077,1,461.0,287.0,10.25,3.5,0.7381691336631775,0.6396022439002991,0.6888856887817383,0.9803921568627451,0.01174240300983493,2.1201093416058328,1.1973627506031121,True,1.4142135623730951
pair_077,2,459.5,287.5,9.75,5.0,0.7484813034534454,0.6187271475791931,0.6836042255163193,1.0,0.01079088717650507,2.120537666660049,1.1978161696176253,True,0.7071067811865476
pair_077,3,458.0,288.0,9.25,2.5,0.7705741226673126,0.5877776145935059,0.6791758686304092,0.9803921568627451,0.01083304692879917,2.1436963393228115,1.1898297590072737,True,2.0
pair_077,4,457.5,288.5,9.0,1.5,0.769532710313797,0.5877776145935059,0.6786551624536514,0.9803921568627451,0.01083304692879917,2.1436963393228115,1.189309052830516,True,2.5495097567963922
pair_077,5,457.0,288.0,9.25,1.0,0.7713568210601807,0.585909903049469,0.6786333620548248,0.9727626463656123,0.010494514907010187,2.163655070787871,1.1889265660246977,True,3.0
pair_078,1,486.5,540.5,8.0,2.5,0.7123224288225174,0.5866749882698059,0.6494987085461617,0.9803921568627451,0.009244005554880294,1.6440543658884332,1.1098705933048045,True,7.516648189186454
pair_078,2,484.5,539.5,9.75,-4.0,0.7246903628110886,0.524032711982727,0.6243615373969078,0.9579112955847655,0.008457289536220332,1.6401832093409339,1.077444704913675,True,6.96419413859206
pair_078,3,486.0,537.0,9.25,-2.5,0.7716408967971802,0.3624497950077057,0.5670453459024429,0.946969697824906,0.00989727721526696,1.620150167635069,1.015130727456475,True,4.123105625617661
pair_078,4,486.0,537.0,9.25,-4.0,0.7706076204776764,0.3624497950077057,0.566528707742691,0.946969697824906,0.00989727721526696,1.620150167635069,1.014614089296723,True,4.123105625617661
pair_078,5,486.0,537.0,9.25,-1.5,0.7700625061988831,0.3624497950077057,0.5662561506032944,0.946969697824906,0.00989727721526696,1.620150167635069,1.0143415321573264,True,4.123105625617661
pair_079,1,502.5,524.5,9.0,-1.5,0.7381533682346344,0.5066694617271423,0.6224114149808884,1.0,0.006409639581066983,2.422024845072417,1.1658958274043436,True,2.5495097567963922
pair_079,2,502.5,524.5,9.0,-1.0,0.737048014998436,0.5066694617271423,0.6218587383627892,1.0,0.006409639581066983,2.422024845072417,1.1653431507862444,True,2.5495097567963922
pair_079,3,502.5,523.5,9.75,-4.0,0.7204599380493164,0.5066694617271423,0.6135646998882294,1.0,0.006409639581066983,2.422024845072417,1.1570491123116846,True,1.5811388300841898
pair_079,4,502.5,524.5,9.0,0.0,0.719850167632103,0.5066694617271423,0.6132598146796227,1.0,0.006409639581066983,2.422024845072417,1.156744227103078,True,2.5495097567963922
pair_079,5,502.5,524.5,9.75,-2.5,0.7183369100093842,0.5066694617271423,0.6125031858682632,1.0,0.006409639581066983,2.422024845072417,1.1559875982917185,True,2.5495097567963922
pair_080,1,490.5,317.5,12.0,-1.0,0.8261145353317261,0.5165844559669495,0.6713494956493378,0.9803921568627451,0.01645263696251043,1.846878851710269,1.1534455552716902,False,32.53459696999488
pair_080,2,490.5,317.5,12.0,1.0,0.8191861212253571,0.5165844559669495,0.6678852885961533,0.9803921568627451,0.01645263696251043,1.846878851710269,1.1499813482185057,False,32.53459696999488
pair_080,3,490.5,317.5,12.0,-1.5,0.8188264667987823,0.5165844559669495,0.6677054613828659,0.9803921568627451,0.01645263696251043,1.846878851710269,1.1498015210052184,False,32.53459696999488
pair_080,4,490.5,317.5,11.75,1.0,0.8091904520988464,0.5165844559669495,0.662887454032898,0.9803921568627451,0.01645263696251043,1.846878851710269,1.1449835136552504,False,32.53459696999488
pair_080,5,490.5,317.5,11.75,-1.0,0.8086899518966675,0.5165844559669495,0.6626372039318085,0.9803921568627451,0.01645263696251043,1.846878851710269,1.144733263554161,False,32.53459696999488
pair_081,1,572.0,526.0,10.25,-1.0,0.710271954536438,0.6979570388793945,0.7041144967079163,1.0,0.028413502269000662,0.9010376378369289,1.0999009609454093,False,78.00640999302557
